batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_0785,I_014,C_01,0.730015359,25.43860609,75.04893466,0.227539497,0.700956253,0.863127369,0.431560957,3.164351915,0.947315739
B_1743,I_004,C_25,0.521284634,19.66938135,97.99151235,0.50206248,0.73238767,0.688959325,0.229930174,4.419720348,0.965686685
B_0490,I_118,C_11,0.947971624,37.35990791,86.56274562,0.057459297,0.561079365,0.947884588,0.245742993,5,0.995278779
B_0155,I_023,C_07,0.428569324,19.72640956,72.48651311,0.513358246,0.721451807,0.880950996,0.229984534,4.154152303,0.667058389
B_0962,I_026,C_16,0.633482197,29.51030075,75.96640834,0.325742765,0.704940813,0.921675514,0.132664084,3.86502178,0.814266195
B_0854,I_077,C_08,0.527234162,35.78074431,78.0527429,0.500594739,0.714730778,0.896033315,0.20597681,4.131736492,0.644121337
B_1312,I_040,C_14,0.663814521,34.13334878,89.74579759,0.304804117,0.862335193,0.863981295,0.199640846,4.055943715,0.901608938
B_0626,I_090,C_14,0.765602107,27.43866424,90.68215456,0.233302418,0.715155891,0.640995912,0.288164494,3.56108255,0.911406967
B_0686,I_115,C_16,0.634403179,20.80033912,77.65673527,0.351606209,0.566604537,0.800822583,0.164088183,4.522270741,0.496540459
B_1562,I_033,C_12,0.74514121,32.18070421,87.72055938,0.247373299,0.95804909,0.826134405,0.232581911,4.21161398,0.775602874
B_0570,I_019,C_23,0.432936628,20.60872346,78.24885279,0.42102382,0.808207832,0.868091312,0.369710399,3.594082233,0.606230408
B_1909,I_117,C_06,0.68592307,29.71096566,90.98182124,0.225928048,0.90005567,0.785782954,0.223743283,4.377812713,0.894461719
B_0018,I_024,C_12,0.521528731,25.54055964,90.96974761,0.466849341,0.904615295,0.976862003,0.196037658,3.401052108,0.494195309
B_0128,I_009,C_09,0.671417919,24.37995176,74.76549629,0.329020707,0.817358036,0.974507629,0.0805808,3.986686782,0.563125743
B_1347,I_022,C_13,0.538228895,21.35339993,74.05504921,0.463103626,0.598939645,0.864701817,0.201193425,4.075354921,0.772939421
B_1280,I_026,C_08,0.626695072,22.14763187,77.08825433,0.398394637,0.544202282,0.862562396,0.283133245,4.421907644,0.768988903
B_1969,I_013,C_08,0.864767817,30.26714117,84.92635046,0.170152835,0.716973307,1,0.359299584,5,0.753029077
B_0928,I_033,C_21,0.704704552,31.16404082,85.44212748,0.200028207,0.909400993,0.813615405,0.251279844,4.267005165,0.65401132
B_0981,I_069,C_22,0.455075212,21.27832737,82.31572596,0.495766854,0.733322022,0.754440689,0.123167164,3.819014375,0.661616533
B_1965,I_034,C_08,0.619385607,21.96717834,70.54055894,0.313941714,0.808782138,0.665854098,0.307024766,4.263303778,0.984294677
B_0191,I_004,C_18,0.416145831,20.2899041,68.40921533,0.552826941,0.765977675,0.799989235,0.167039958,3.59794777,0.795149826
B_1140,I_081,C_05,0.52335279,38.0215672,78.74181357,0.475316162,0.546369075,0.820939365,0.391214039,4.643889064,0.475404856
B_0993,I_083,C_09,0.344889296,17.88002657,57.69978929,0.7,0.838770226,0.460885211,0.085129174,4.405474497,0.879029177
B_1956,I_033,C_13,0.710505956,29.39216218,82.2057478,0.193841853,1,0.890543324,0.356389581,3.755618625,0.703730857
B_1657,I_092,C_11,0.488385532,29.91440478,84.15044936,0.555845396,0.731887959,0.476183171,0.010209615,3.896696431,0.894737841
B_0607,I_026,C_05,0.654641133,30.95511495,79.2060073,0.391390403,0.882690329,0.734843678,0.17118773,4.05809732,0.853079129
B_0181,I_090,C_04,0.786293944,27.91731993,80.51578234,0.253819171,0.919298,0.781001685,0.26375327,3.819303094,0.861517749
B_0302,I_011,C_11,0.563447246,27.31129358,62.28145446,0.337108286,0.628602617,0.949514566,0.176338735,4.936033528,0.699138171
B_0497,I_099,C_10,0.522783388,20.70929581,77.30339012,0.52068153,0.707248831,0.717669693,0.223911941,4.384678323,0.668714608
B_1721,I_030,C_11,0.72411711,29.82820669,79.16293201,0.280456093,0.929995488,0.685445736,0.314806907,4.807964088,0.631847242
B_1710,I_009,C_19,0.368586447,24.91564461,63.97670813,0.596040292,0.779698281,0.811544706,0.288650168,4.055965963,0.682140276
B_1888,I_089,C_22,0.541753505,27.64967825,77.70239479,0.400297523,0.556145642,0.611584164,0.270151111,4.395111455,0.738804882
B_1992,I_103,C_04,0.828121235,31.43111591,85.68789437,0.160240193,0.597392003,0.884403991,0.081028741,5,0.625642498
B_0518,I_098,C_17,0.673519235,30.14291728,91.26221035,0.292100734,0.544958396,1,0.106737618,4.10049752,0.460407771
B_1985,I_016,C_23,0.482257554,27.46159063,87.6191727,0.527601652,0.687170569,0.623289259,0.368586195,4.437971536,0.616107758
B_1070,I_017,C_21,0.674240091,33.76237045,82.60236139,0.28017133,0.918883783,0.700563232,0.273221901,4.412824141,0.677690974
B_0477,I_047,C_25,0.456227501,20.84768592,86.31762174,0.473140658,0.75624891,0.8036172,0.173040247,3.69757557,0.747414565
B_0158,I_037,C_14,0.972985166,28.58269904,79.99246065,0.02,0.765721739,0.824671723,0.411968965,4.241294121,0.782838727
B_1244,I_009,C_23,0.818709526,26.11152364,58.98539682,0.246887605,0.710890401,0.830341592,0,4.522018006,0.959145144
B_1196,I_068,C_04,0.342829733,31.5692069,72.34646405,0.61823003,0.941652109,0.78813345,0.418983676,4.545566526,0.84586685
B_0017,I_104,C_04,0.3,17.16646239,87.04916082,0.7,0.808636992,0.924737016,0.363461867,3.781781868,0.844980451
B_1536,I_035,C_09,0.404097389,21.75878894,86.63613628,0.630749539,0.850660781,0.643797641,0.282437077,4.210778157,0.748888183
B_1073,I_069,C_24,0.668967838,33.92423966,78.14099231,0.422789322,0.982553373,1,0.167362544,4.348016681,0.885560756
B_1972,I_096,C_13,0.697208191,27.4533511,79.05920199,0.288208557,0.989522783,0.550727277,0.244894977,4.974182732,0.621393711
B_0547,I_108,C_21,0.598370359,25.97848506,74.82901076,0.389817802,0.618307867,0.836721337,0.054496158,4.133871558,0.378181904
B_1540,I_090,C_17,0.827974926,24.88815905,70.62358115,0.217781641,0.620455271,0.852762408,0.398763049,4.369408625,0.679919781
B_0659,I_032,C_11,0.466205414,24.79203777,70.26560243,0.560742836,0.809329569,0.872616882,0.284600673,3.954737085,0.864292441
B_1626,I_103,C_08,0.656771497,28.00297027,67.21457236,0.40079489,0.81003108,0.959573765,0.176047465,4.726032726,0.994623396
B_1020,I_012,C_02,0.539303239,27.26677833,76.42495014,0.45769021,0.829498269,1,0.348275147,4.47575722,0.714593466
B_1663,I_088,C_23,0.641767414,29.90373225,73.00180489,0.433422516,0.660774144,0.512557518,0.229767995,4.155476664,0.409063951
B_1505,I_086,C_25,0.597706163,35.59883598,90.79412722,0.446306221,0.852544818,0.795424086,0.150108191,3.86084461,0.737514493
B_0960,I_011,C_06,0.725094415,25.57720089,76.3164201,0.328413675,0.81421294,0.44685926,0.176868924,4.250541175,0.751628702
B_1882,I_118,C_25,0.895706343,30.69139351,90.33041362,0.083968499,0.968690165,0.934973807,0.400556482,5,1
B_0284,I_044,C_25,0.315850563,16.77916118,65.1363644,0.616316545,0.768537981,0.397085679,0.350795974,3.430403622,0.421977213
B_0798,I_058,C_22,0.845485701,27.1800763,87.01345775,0.170663036,0.976261051,0.81387804,0.028608419,3.849117581,0.805336171
B_1627,I_003,C_18,0.683699865,21.3568066,93.75392428,0.346099376,0.580266183,0.645155531,0.250864841,4.328589396,0.886590689
B_0226,I_103,C_22,0.778267422,27.03573909,74.77810864,0.176870373,0.942840096,0.700377744,0.286395644,4.546025603,0.928984629
B_0027,I_002,C_11,0.800952067,33.34095658,68.77053283,0.145314116,0.917138001,1,0.287416752,3.577841869,0.855642973
B_1771,I_057,C_06,0.717844842,35.36032081,92.04688343,0.241757169,1,0.873984593,0.193286225,4.495359579,0.927476089
B_0438,I_017,C_19,0.503152435,27.00386564,86.42197681,0.534557865,0.820777839,0.536908001,0.272131884,4.364124993,0.741577598
B_1949,I_113,C_24,0.369679794,15.37888274,65.00494781,0.685124778,0.639942143,0.858667166,0.266675476,3.631026051,0.824144377
B_1389,I_119,C_11,0.55878366,25.33820408,79.0336823,0.413888892,0.700068881,0.814537294,0.094069722,2.987448404,0.60463259
B_0230,I_027,C_12,0.443304826,24.90778831,69.23875575,0.481467482,0.773133074,0.741484298,0.310312188,3.430429446,0.789744401
B_0038,I_091,C_19,0.76103766,33.94487961,90.1463412,0.362284659,0.706859853,0.842505784,0.118535661,4.59745787,0.70202036
B_0750,I_019,C_12,0.421803504,21.77477397,75.1394302,0.461070321,0.650916772,0.857246983,0.318377185,4.680324824,0.785677714
B_1046,I_082,C_05,0.738636827,39.72249875,75.87995708,0.272593196,0.390169229,0.756937638,0.164727183,4.48740652,0.827533115
B_1399,I_006,C_15,0.359137184,13.81324287,58.12547574,0.601065348,0.789339622,0.676199795,0.106191603,3.199969811,0.994347602
B_0470,I_058,C_25,0.759555646,35.08825802,80.71221945,0.156646888,1,0.774167423,0.245155144,3.996242845,0.819867888
B_1693,I_002,C_12,0.65266516,27.00537086,78.24287935,0.343789468,0.794700127,0.658655012,0.299631083,4.409360587,0.756500357
B_1968,I_013,C_12,0.768450241,29.08938224,100,0.264696762,0.619166145,0.854665756,0.262485392,4.33011196,0.961292383
B_0688,I_035,C_06,0.621798519,22.08722049,78.45704732,0.368300791,0.743165698,0.701735246,0.233348387,4.35744413,0.789453814
B_1844,I_104,C_21,0.693156759,22.55483511,65.96731255,0.22537658,0.834182359,0.72428497,0.309002236,3.520382137,0.652762072
B_0640,I_034,C_24,0.690374417,31.58269948,73.01656028,0.335697979,0.953659602,1,0.333423404,4.420271394,0.729194857
B_1713,I_044,C_11,0.3,18.19137193,72.5572603,0.616391829,0.376909099,0.687277795,0.330164049,4.44661642,0.497530367
B_1219,I_064,C_20,0.449990973,32.65888956,87.0455434,0.546385392,0.606198181,0.81619471,0.259679725,4.532767669,0.60898152
B_1159,I_109,C_04,0.503689425,23.14508737,77.73481668,0.499548542,0.846617674,0.57811762,0.170135194,3.815437626,0.901447975
B_1416,I_029,C_17,0.513819641,28.95889906,83.62133025,0.412883727,0.761726406,0.703245105,0.230192768,4.791713566,0.654063366
B_1528,I_053,C_07,0.491318798,19.91162801,83.95252341,0.533222375,0.335832849,0.500812341,0.162058533,4.390570221,0.697106857
B_1656,I_097,C_12,0.547003908,24.11615391,86.95767399,0.444833434,0.744720058,0.730087568,0.409791907,4.95686275,0.716800814
B_1301,I_033,C_09,0.726720325,34.11366705,100,0.275851826,0.825731505,0.987243062,0.393701166,4.627381322,0.640674945
B_1823,I_083,C_09,0.415146947,24.31548885,78.08469376,0.589081964,0.608467777,0.569616024,0.147784937,4.001600879,0.898674499
B_0801,I_102,C_15,0.694364899,32.17326765,99.44973525,0.186094205,0.874822285,0.884909204,0.244087866,4.929240998,0.807679244
B_1604,I_040,C_18,0.756932385,26.45615604,77.95702205,0.350173789,0.916601627,0.984271287,0.349027881,3.317604132,1
B_0161,I_104,C_17,0.493937682,21.14004825,80.315625,0.525606119,0.549282318,0.557675641,0.21926092,4.237522808,0.491334696
B_0957,I_096,C_24,0.525280573,23.720272,76.4441163,0.415225656,0.920573383,0.977297396,0.137144219,4.489993472,0.727426566
B_1187,I_103,C_04,0.741435841,34.9569616,84.05043671,0.182327852,0.691368255,0.901370227,0.255974826,4.157861176,1
B_0822,I_017,C_11,0.680478707,27.85152261,95.61763249,0.322395431,0.82984877,0.782528633,0.169345034,4.548558134,0.696663483
B_1682,I_007,C_20,0.681028901,24.91953683,62.97581013,0.196440616,0.578966237,0.660398096,0.110457119,4.261106796,0.439998972
B_0878,I_036,C_15,0.535176829,24.71852357,82.50623983,0.416299069,0.602669231,0.619758183,0.247361983,4.996248444,0.912940305
B_0914,I_058,C_21,0.791877534,29.30248193,81.80696782,0.199843935,0.674649014,0.986927866,0.355618553,4.820456218,0.894666159
B_0153,I_048,C_13,0.669740156,30.60918308,79.61236682,0.356335067,0.818011771,0.501865629,0.135294869,4.118725994,1
B_1871,I_012,C_15,0.624551064,16.31238634,79.37435589,0.38824166,0.508199843,0.750890752,0.123001122,3.905758401,0.623331719
B_1777,I_012,C_19,0.543030155,16.17968567,79.31100484,0.442161716,0.784475099,0.707240503,0.364806812,3.208326141,0.656055477
B_0510,I_110,C_25,0.606753061,31.22161141,72.00709208,0.364723488,0.724080341,0.952737929,0.269765597,4.629679168,0.791642961
B_1136,I_107,C_05,0.635340312,34.30937463,88.03329573,0.380325239,0.827217236,0.77671942,0.272384799,4.599905501,0.72011339
B_1251,I_036,C_22,0.381108534,14.56413159,60.65857413,0.598996681,0.819851609,0.700248645,0.437669036,4.346096448,0.65100289
B_1684,I_023,C_18,0.435594462,20.80525346,77.04310568,0.63156456,0.593683125,0.663322649,0.192345757,4.624388807,0.907972057
B_0104,I_015,C_16,0.673407552,24.70762005,100,0.311865827,0.736896739,0.848825464,0.25703908,4.842547703,0.897466499
B_1446,I_047,C_04,0.44114344,24.30759057,82.18315044,0.586591527,0.659202167,0.952160472,0.171172441,4.04627492,0.845144072
B_1444,I_005,C_24,0.910774984,22.52486346,89.33706948,0.085333627,1,1,0.474923904,4.682388348,0.81963561
B_0587,I_034,C_10,0.706840165,38.80783976,100,0.342637285,0.796036114,0.856987109,0.283897984,4.290193744,0.943993389
B_1769,I_085,C_24,0.785064844,30.01645045,86.59604363,0.201323662,0.868564256,0.397790335,0.23674827,4.584962624,0.880200999
B_1144,I_008,C_25,0.774454449,34.58005331,100,0.227488402,1,0.844510635,0.231531309,4.712185264,0.796799993
B_0054,I_003,C_23,0.608388687,29.56632055,72.3377888,0.400894229,0.847058656,0.845193596,0.221669384,4.711707959,0.691214252
B_0152,I_033,C_14,0.62103653,30.64332544,86.38143723,0.39158093,1,0.802066223,0.051880023,3.199157803,0.672929241
B_0404,I_033,C_09,0.707560308,33.14250254,77.69197844,0.299001954,0.750538263,0.399539488,0.242225929,3.889372933,1
B_1943,I_055,C_09,0.513058421,31.71456274,84.47973241,0.386945036,0.922545823,0.662414912,0.239693607,4.544377638,0.765911545
B_0208,I_066,C_23,0.79693289,38.55551483,93.46184209,0.241924904,0.527579786,0.722324835,0.367225737,4.959055986,0.702593411
B_1895,I_026,C_24,0.635446544,25.23436105,80.66425764,0.252713877,0.644732249,0.954218409,0.400252515,3.648607105,1
B_1123,I_034,C_11,0.852477514,25.51361328,90.42874127,0.099128892,0.633097717,0.605482503,0.311907565,3.898170115,0.757477396
B_1891,I_059,C_03,0.480762969,30.60574911,87.32107704,0.488057405,0.665909696,0.600693705,0.283633834,3.896346654,0.68150428
B_0009,I_103,C_21,0.98,35.3614178,68.72229447,0.037790817,0.74784899,0.910388182,0.328894781,4.607800574,0.937812727
B_1015,I_034,C_23,0.835255823,35.84666739,77.60326143,0.242457278,0.883956522,0.872069202,0.247108832,4.843585366,1
B_1907,I_014,C_17,0.671811209,27.90767644,81.97929823,0.390260134,0.767059835,0.753889954,0.301186632,4.247279089,0.834829155
B_1061,I_051,C_05,0.742206877,29.493994,76.80336562,0.249978836,0.907761538,0.721640257,0.264421895,4.916226368,0.75994809
B_0453,I_053,C_23,0.674754751,26.35456437,87.31445897,0.314872064,0.94635923,0.774230011,0.251919198,4.432009984,0.635522948
B_0254,I_105,C_16,0.826049513,36.30297104,69.83821949,0.132823556,0.948748758,0.908444704,0.204909898,4.775369161,0.681026754
B_1328,I_095,C_15,0.305050329,18.3144124,79.52862809,0.675518212,0.717574246,0.876954587,0.211638214,4.170634697,0.619102341
B_0897,I_057,C_08,0.69274242,21.13419905,90.78270725,0.313275502,0.811839765,0.914325232,0.450307624,4.255948541,0.889158289
B_1734,I_066,C_06,0.611825744,29.42595447,96.55834636,0.44736128,0.962004021,0.611404141,0.130102854,4.651462327,0.883031267
B_0881,I_020,C_16,0.558193905,26.31151347,66.3253601,0.343518069,0.70045968,0.768417947,0.268368016,4.020936463,0.649259312
B_1596,I_032,C_10,0.349119093,22.0097479,76.97269379,0.569205529,1,0.902197807,0.086645782,4.365116611,0.799102408
B_1889,I_012,C_12,0.482214745,23.05137651,80.9469071,0.50353418,0.825951457,0.668945648,0.240124367,3.897329207,0.797088803
B_0624,I_076,C_02,0.474602075,27.88796876,82.27992721,0.584775584,0.751486815,0.660480518,0.058000637,4.655245199,0.744817997
B_0346,I_113,C_23,0.3,25.47711462,74.45326474,0.7,0.4490169,0.794303995,0.272404456,4.269383147,0.737412117
B_1703,I_119,C_24,0.733873752,14.62914306,80.15940155,0.21184649,0.729244523,0.650705081,0.158654432,3.989280017,0.909851978
B_0263,I_002,C_18,0.673767768,30.46054517,99.38317398,0.304150291,1,0.794513858,0.170645124,3.595308916,0.757152754
B_1635,I_087,C_03,0.719583886,32.44377343,87.39828424,0.258138103,0.816206714,0.839649508,0.27257395,3.800587841,0.905727992
B_1322,I_015,C_23,0.68602387,25.04070248,92.60176661,0.338283778,0.887178126,1,0.170878971,4.923369832,0.84875277
B_1439,I_052,C_07,0.584838598,26.0011218,70.18780924,0.384498014,0.626906953,0.800131319,0.167658252,4.721479161,0.66075764
B_0151,I_034,C_02,0.786852139,40,100,0.192925968,0.732324666,0.610385076,0.327945557,4.447985663,0.967522793
B_0473,I_046,C_07,0.613593717,30.00438063,78.77550787,0.263756073,0.704096396,0.752341652,0.129056135,3.545347263,1
B_0641,I_052,C_22,0.522596153,30.20356759,84.33464921,0.506067181,0.57405924,0.530872786,0.294839645,4.268208418,0.59646019
B_1983,I_108,C_13,0.611536847,22.38850557,78.20062136,0.377871585,1,0.850776511,0.329661725,3.982313423,0.843229456
B_1883,I_080,C_19,0.44503048,19.94270252,71.75583983,0.615337827,0.393339277,0.865613228,0.210586552,4.205354519,0.619092236
B_0551,I_006,C_02,0.497130223,22.50059672,79.51692566,0.417137677,0.946532162,0.731312275,0.154574229,4.185009178,0.855995107
B_1780,I_071,C_17,0.718433793,29.84616783,79.07994546,0.166402482,0.806389618,0.780856785,0.263238874,4.148647262,0.666158154
B_0929,I_117,C_02,0.611287685,26.48537192,85.31029416,0.520341353,0.680944782,0.728331063,0.175776595,4.348356675,0.686639815
B_0489,I_043,C_15,0.808476082,23.24850768,83.02569204,0.283870509,0.807263367,0.724623914,0.151879645,4.018610418,0.583640612
B_1812,I_055,C_08,0.715153843,22.92545721,92.35574465,0.34923925,0.778740166,0.749724089,0.147009157,4.903569193,0.772945536
B_1172,I_109,C_10,0.582192526,27.18560331,84.94989663,0.521484086,0.774423376,0.584592327,0.228972508,4.079774798,0.707454069
B_0147,I_007,C_21,0.744335048,36.66200988,94.80899141,0.317527456,0.861585056,0.67686587,0.415065632,4.033066901,0.67461636
B_1705,I_020,C_21,0.730696871,25.23092282,67.39024457,0.171369872,0.753747944,0.773686727,0.076976621,4.242175474,0.810392527
B_1929,I_017,C_14,0.466461632,30.56491554,64.28008272,0.463019715,0.860248129,0.976431037,0.312259724,5,0.752798254
B_0403,I_017,C_24,0.512992909,21.05536589,85.7407059,0.487334615,0.98177209,0.940618316,0.399373957,4.794259323,0.721042981
B_0955,I_065,C_13,0.516197948,24.93998532,71.60188608,0.523029392,0.586554142,0.802646738,0.15284196,3.737221496,0.587097555
B_1878,I_021,C_21,0.581212402,26.34778843,97.86288601,0.434990973,0.939067352,0.709598387,0.302107558,3.942212023,0.80528599
B_0660,I_091,C_03,0.865463518,30.73638365,97.06334476,0.088630892,0.850378151,0.997373743,0.402679108,4.366410567,0.652242891
B_1373,I_072,C_12,0.49579362,20.7873336,64.42131458,0.582671413,0.923978075,0.94874587,0.067636617,4.175428184,0.836253114
B_0464,I_067,C_09,0.3,23.81174342,69.52314189,0.7,0.779031174,0.819504706,0.168966175,3.738452178,0.64704838
B_1350,I_093,C_23,0.804906814,24.73429913,72.76509509,0.240746344,0.857387629,0.609464461,0.292442479,3.980048496,0.785859607
B_0187,I_103,C_22,0.666366983,33.3217872,78.43782176,0.27402548,0.655576393,0.876278216,0.501193974,4.045416368,0.879219872
B_1148,I_079,C_13,0.848520584,24.8627215,74.27663859,0.184239989,0.638591117,0.703884792,0.386033798,4.301786416,0.725533864
B_1225,I_070,C_17,0.327796623,22.65265516,60.42879033,0.695424019,0.45297515,0.611401638,0.253187925,3.783686382,0.934774345
B_0609,I_051,C_02,0.826507807,26.80878502,68.15339453,0.160494025,0.895524875,0.877563722,0.099959865,4.821243657,0.831261335
B_0144,I_103,C_10,0.660566315,28.33319867,86.71598053,0.248383812,1,0.599496119,0.197570753,4.285819646,0.797291497
B_0752,I_100,C_13,0.55030391,25.61202197,66.98391821,0.506589175,0.808829775,0.741156153,0.320560587,4.112608017,0.735976967
B_1535,I_041,C_11,0.67854537,34.88403906,94.08008892,0.337440679,0.953955246,0.882740904,0.227432058,4.216757477,0.854869836
B_0982,I_095,C_01,0.392029197,22.40700617,63.10753869,0.555630349,0.672859884,0.7439892,0.164124234,4.389258695,0.759246873
B_0198,I_043,C_20,0.527154024,22.16306885,64.06838032,0.460076228,0.814160059,0.795752913,0.23959688,4.234727109,0.645295734
B_1634,I_097,C_16,0.656135528,22.12870427,78.97394185,0.316343773,0.677896962,0.69759034,0.234571057,4.007044367,0.698315453
B_0884,I_047,C_23,0.63556311,28.35832523,61.46768837,0.326835952,0.922465232,1,0.193351838,4.44974195,0.713712505
B_0280,I_001,C_04,0.425240633,25.92807331,70.30692491,0.579021521,0.781238184,0.820816885,0.30159008,4.594004176,0.625152368
B_0294,I_017,C_17,0.536476173,26.31025119,53.46447753,0.398236564,1,1,0.195355076,5,0.564139796
B_1824,I_099,C_14,0.718952213,26.2379848,86.16706221,0.284664736,0.825750866,0.730488558,0.176176903,4.398826966,0.68578663
B_0401,I_007,C_22,0.76395978,31.32891181,79.84913055,0.237730861,0.793698236,0.518990587,0.446523662,4.659857759,0.99514823
B_0123,I_015,C_19,0.890623109,32.83851608,75.83650183,0.150244808,0.931695493,0.76552335,0.365796832,4.509020353,0.796297202
B_1208,I_008,C_17,0.73237324,23.53842011,83.05457633,0.170480715,0.588606327,0.819173498,0.338507662,3.694490838,0.676002003
B_0203,I_071,C_06,0.673165222,26.78065626,50.01574872,0.286344073,0.871040449,0.687707295,0.380502306,4.61688886,0.85961284
B_1463,I_074,C_03,0.384637975,20.29938166,76.95025061,0.605872112,0.901708038,0.82595308,0.240844176,4.067411252,0.573737223
B_0836,I_074,C_01,0.3,25.44409097,71.81564965,0.7,0.549512118,0.849134936,0.221320595,3.829862286,0.606204131
B_0247,I_024,C_17,0.671018602,29.74873094,83.67175935,0.316367397,0.88944379,0.738833291,0.422403172,3.723217864,0.81974367
B_1440,I_056,C_07,0.677763121,39.00536713,92.16559494,0.299251972,1,0.878749257,0.176428536,4.261205672,0.962683524
B_1754,I_085,C_14,0.691818966,27.86669185,94.77802386,0.264408741,0.636284862,0.770902095,0.133209806,4.056103869,0.64188596
B_1902,I_023,C_06,0.418850372,27.63660664,85.09750241,0.507454363,0.620579999,0.734529689,0.390336201,4.695249229,0.656047655
B_1708,I_038,C_02,0.3,21.87940454,67.36050566,0.636494217,0.816672683,0.812439903,0.017835924,4.652802009,0.564902617
B_1881,I_101,C_20,0.3,17.64976566,72.45721773,0.7,0.568147442,0.71002232,0.337196316,3.736226219,0.682310796
B_1154,I_028,C_05,0.597764167,23.2588874,72.84670254,0.345831438,0.703497713,0.423162618,0.273201948,4.520351249,0.814465155
B_1662,I_096,C_13,0.678314457,28.31309736,69.65574082,0.267801687,0.902177581,0.757689456,0.412443647,4.603607663,0.982741813
B_1427,I_010,C_14,0.98,32.33822763,95.41533383,0.148487292,0.930259,0.829926379,0.375593673,4.590839018,1
B_0385,I_066,C_19,0.898687644,33.24895116,89.05277057,0.075173692,0.700031639,0.887812896,0.401256683,4.100745308,0.833415849
B_1759,I_034,C_09,0.812818557,35.1399118,88.15768469,0.230733205,0.825945449,0.789515592,0.448195313,3.709630488,0.899092817
B_0855,I_092,C_18,0.526407131,26.16796996,68.74831095,0.498673389,0.692812962,0.720968905,0.182543632,3.721777258,0.676956195
B_1590,I_094,C_25,0.462560139,36.0598172,73.79541928,0.434959829,0.612956825,0.92960433,0.044479209,4.034016742,0.644042267
B_0220,I_030,C_11,0.839842248,21.91503655,80.53254035,0.081022389,1,0.608563435,0.392875206,4.89361437,0.923890785
B_0642,I_095,C_07,0.354933921,29.48971825,55.08625346,0.587065741,0.466547501,0.795721838,0.514347147,4.137068535,0.663224036
B_0002,I_052,C_18,0.521524133,20.12808247,83.51795474,0.52108302,0.5997348,0.84859869,0.224903785,4.027767107,0.610925089
B_0113,I_082,C_03,0.642736028,32.74078494,97.87621452,0.440242561,0.699382594,0.803391037,0.191054948,4.413990302,0.857627582
B_0699,I_105,C_15,0.841250454,27.77709289,90.21518917,0.194620252,1,0.853661081,0.200125331,3.618402949,0.772171177
B_1916,I_059,C_17,0.465742838,29.30583508,80.89484267,0.559400663,0.529730161,0.589792621,0.224434027,3.988586597,0.792052967
B_0952,I_120,C_10,0.458939973,24.28158974,70.43767302,0.47001169,0.648447935,0.96993342,0.159985559,4.398379886,1
B_1649,I_059,C_05,0.451777797,23.95374664,78.52877329,0.506891127,0.75082833,0.754325805,0.263027964,4.454187671,0.770637439
B_1637,I_092,C_03,0.471992705,26.5205691,70.15168548,0.450653014,0.607014509,0.751366426,0.357156696,4.662764446,0.822285335
B_1886,I_025,C_07,0.726507631,40,84.36004768,0.203210428,0.932897769,0.452077526,0.189290576,4.182377352,0.900581459
B_1411,I_116,C_10,0.552446238,29.74385935,77.56833805,0.391081951,0.675670097,0.810965686,0.31585535,4.118067078,0.768230006
B_1410,I_033,C_20,0.645830333,16.85492101,100,0.341012044,0.728378297,0.745964993,0.062117246,4.614114499,0.590346391
B_1534,I_026,C_02,0.621350464,14.84091371,68.16812261,0.340372013,0.745667879,0.766994753,0.187537226,3.511479003,0.612200358
B_1292,I_014,C_10,0.746425618,22.47351374,82.83126803,0.260834267,0.982892062,0.568434045,0.129920786,3.699781552,0.803054913
B_1809,I_099,C_06,0.807227759,22.98308932,82.83002277,0.133506319,0.886259327,1,0.323568349,4.682124247,0.737205666
B_0442,I_093,C_03,0.707160504,27.65443113,77.66267931,0.31716903,0.65023548,0.954831515,0.300509995,3.897143097,1
B_1521,I_055,C_09,0.668975664,30.56785857,72.1489782,0.235684493,0.728071132,0.559172418,0.456927315,5,0.654009552
B_1137,I_063,C_12,0.683098453,32.91558797,72.11365319,0.330772776,0.926690922,0.792640363,0.068795189,3.685602074,0.899331105
B_1716,I_086,C_16,0.425241973,17.91605403,75.7907969,0.623456935,0.821664105,1,0.312815458,4.526928573,0.828056674
B_1257,I_092,C_20,0.658828629,28.07205315,83.84308246,0.342124712,0.977060006,0.812521266,0.186051573,4.214162314,0.651372689
B_1864,I_061,C_23,0.474590462,25.50446089,76.73339778,0.522950413,0.766983143,0.548785251,0.254310799,4.242668811,0.537302579
B_1632,I_110,C_02,0.696950053,27.51179428,71.10683948,0.379645817,0.727421193,0.750675779,0.232590929,3.659571401,0.869121501
B_1696,I_069,C_24,0.742580592,32.5144673,83.27593176,0.257939933,0.584831086,0.915756925,0.513048715,4.484734147,0.74185001
B_1398,I_070,C_16,0.420161988,21.01454708,72.51860532,0.592847263,1,0.568214399,0.228601507,4.183242192,0.657441928
B_0664,I_050,C_10,0.313174924,30.16041887,67.24417145,0.7,0.783032368,0.560009352,0.063252178,3.742766287,0.69739627
B_1836,I_073,C_16,0.423341948,28.61326135,51.43000817,0.48298935,0.552763673,0.79151388,0.03050333,3.213484477,0.684990861
B_1258,I_075,C_18,0.337346203,17.03747137,64.44963213,0.7,0.674087307,0.627366662,0.155602989,3.577367968,0.57774293
